id,timestamp,exchange.timestamp,price,volume,action,direction
65605355,1430445063420,1430445063000,237.41,369160000,created,ask
65605330,1430445063582,1430445048000,236.32,625540000,deleted,bid
65605356,1430445063686,1430445063000,261.01,7099999,created,bid
65605356,1430445063804,1430445063000,261.01,0,deleted,bid
65605349,1430445063807,1430445059000,237.27,1592900000,changed,ask
65605357,1430445063982,1430445063000,236.35,616750000,created,bid
65605346,1430445064397,1430445056000,234.70,861130902,deleted,bid
65605351,1430445064400,1430445059000,234.70,682383675,deleted,bid
65605353,1430445064524,1430445062000,234.71,178476256,deleted,bid
65605342,1430445064528,1430445054000,234.70,861140642,deleted,bid
65605355,1430445064823,1430445063000,237.41,369160000,deleted,ask
65605358,1430445064872,1430445064000,234.70,861159205,created,bid
65605358,1430445064953,1430445064000,234.70,861159205,deleted,bid
65605359,1430445065259,1430445064000,237.41,376950000,created,ask
65605320,1430445065331,1430445041000,234.69,861176536,deleted,bid
65605360,1430445066024,1430445065000,234.69,861212701,created,bid
65605360,1430445066130,1430445065000,234.69,861212701,deleted,bid
65605361,1430445067046,1430445066000,234.68,861214678,created,bid
65605232,1430445068012,1430444956000,235.52,3740000000,deleted,bid
65605199,1430445068014,1430444911000,235.99,1320000000,deleted,bid
65605362,1430445068062,1430445067000,236.20,1320000000,created,bid
65605363,1430445068199,1430445067000,235.54,3740000000,created,bid
65605364,1430445068338,1430445068000,234.68,861215517,created,bid
65605349,1430445068913,1430445059000,237.27,1592900000,deleted,ask
65605365,1430445069100,1430445068000,237.29,1600000000,created,ask
65605366,1430445069238,1430445068000,234.68,861214590,created,bid
65605367,1430445070380,1430445070000,234.68,861228116,created,bid
65605335,1430445070500,1430445052000,236.34,211516898,deleted,bid
65605368,1430445070770,1430445070000,236.37,211490052,created,bid
65605352,1430445070919,1430445061000,233.44,7300000,deleted,bid
65602592,1430445071436,1430443238000,244.76,3247999999,deleted,ask
65605359,1430445071572,1430445064000,237.41,376950000,deleted,ask
65602590,1430445071656,1430443236000,229.98,3260000000,deleted,bid
65602589,1430445071876,1430443235000,242.94,808000000,deleted,ask
65605369,1430445071926,1430445071000,237.37,377920000,created,ask
65602586,1430445072089,1430443234000,231.72,899000000,deleted,bid
65605357,1430445072182,1430445063000,236.35,616750000,deleted,bid
65602584,1430445072318,1430443233000,242.21,210000000,deleted,ask
65605370,1430445072583,1430445072000,236.38,627610000,created,bid
65602581,1430445072771,1430443231000,232.42,293000000,deleted,bid
65605371,1430445072863,1430445072000,234.68,861220941,created,bid
65605367,1430445073274,1430445070000,234.68,861228116,deleted,bid
65605372,1430445073770,1430445073000,232.27,204999999,created,bid
65605361,1430445073882,1430445066000,234.68,861214678,deleted,bid
65605366,1430445073885,1430445068000,234.68,861214590,deleted,bid
65605371,1430445074009,1430445072000,234.68,861220941,deleted,bid
65605364,1430445074014,1430445068000,234.68,861215517,deleted,bid
65605373,1430445074160,1430445073000,236.87,7099999,created,bid
65605365,1430445074306,1430445068000,237.29,1600000000,deleted,ask
65605374,1430445074551,1430445074000,237.29,1592900000,created,ask
65605375,1430445074939,1430445074000,241.78,231000000,created,ask
65605376,1430445075581,1430445075000,232.28,204999999,created,bid
65605377,1430445076219,1430445075000,231.57,853999999,created,bid
65605369,1430445076252,1430445071000,237.37,377920000,deleted,ask
65605378,1430445076615,1430445076000,237.37,375260000,created,ask
65605379,1430445077255,1430445076000,234.68,861224054,created,bid
65605380,1430445077641,1430445077000,242.51,872000000,created,ask
65605379,1430445078104,1430445076000,234.68,861224054,deleted,bid
65605381,1430445078898,1430445078000,229.84,3240999999,created,bid
65605382,1430445079311,1430445079000,234.68,861231040,created,bid
65605368,1430445079504,1430445070000,236.37,211490052,deleted,bid
65605383,1430445079802,1430445079000,236.40,211463213,created,bid
65605384,1430445080064,1430445079000,244.32,3260000000,created,ask
65605378,1430445081640,1430445076000,237.37,375260000,deleted,ask
65605385,1430445082064,1430445081000,237.37,379240000,created,ask
65605370,1430445082245,1430445072000,236.38,627610000,deleted,bid
65605386,1430445082577,1430445082000,236.41,628410000,created,bid
65605387,1430445082717,1430445082000,234.69,861213545,created,bid
65605387,1430445082784,1430445082000,234.69,861213545,deleted,bid
65605374,1430445082895,1430445074000,237.29,1592900000,deleted,ask
65605388,1430445083103,1430445082000,237.27,1592900000,created,ask
65605389,1430445084722,1430445084000,234.69,861211771,created,bid
65605389,1430445085494,1430445084000,234.69,861211771,deleted,bid
65605390,1430445086241,1430445085000,234.69,775833938,created,bid
65605391,1430445087753,1430445087000,234.69,852987343,created,bid
65605383,1430445088509,1430445079000,236.40,211463213,deleted,bid
65605390,1430445088688,1430445085000,234.69,775833938,deleted,bid
65605392,1430445088780,1430445088000,236.43,211436381,created,bid
65605393,1430445088923,1430445088000,234.69,861195592,created,bid
65605394,1430445089962,1430445089000,234.69,605110630,created,bid
65605385,1430445090377,1430445081000,237.37,379240000,deleted,ask
65605395,1430445090730,1430445090000,237.33,371070000,created,ask
65605386,1430445090928,1430445082000,236.41,628410000,deleted,bid
65605396,1430445091243,1430445090000,234.69,85361654,created,bid
65605397,1430445091381,1430445091000,236.51,618260000,created,bid
65605363,1430445091486,1430445067000,235.54,3740000000,deleted,bid
65604978,1430445091530,1430444752000,237.57,627630000,deleted,ask
65605398,1430445091897,1430445091000,237.48,619480000,created,ask
65605399,1430445092412,1430445092000,233.44,21000000,created,bid
65605395,1430445092885,1430445090000,237.33,371070000,deleted,ask
65605400,1430445092939,1430445092000,234.69,835035388,created,bid
65605401,1430445093331,1430445093000,237.33,376790000,created,ask
65605397,1430445093492,1430445091000,236.51,618260000,deleted,bid
65605402,1430445093844,1430445093000,236.44,628490000,created,bid
65605376,1430445095913,1430445075000,232.28,204999999,deleted,bid
65605399,1430445096898,1430445092000,233.44,21000000,deleted,bid
65605403,1430445097110,1430445096000,234.69,204990104,created,bid
65605382,1430445097166,1430445079000,234.68,861231040,deleted,bid
65605396,1430445097414,1430445090000,234.69,85361654,deleted,bid
65605400,1430445097417,1430445092000,234.69,835035388,deleted,bid
65605393,1430445097540,1430445088000,234.69,861195592,deleted,bid
65605394,1430445097544,1430445089000,234.69,605110630,deleted,bid
65605392,1430445097580,1430445088000,236.43,211436381,deleted,bid
65605403,1430445097666,1430445096000,234.69,204990104,deleted,bid
65605391,1430445097671,1430445087000,234.69,852987343,deleted,bid
65605404,1430445097875,1430445097000,236.53,211346990,created,bid
65605405,1430445098518,1430445098000,234.69,861195592,created,bid
65605405,1430445098985,1430445098000,234.69,861195592,deleted,bid
65605401,1430445099616,1430445093000,237.33,376790000,deleted,ask
65605406,1430445100027,1430445099000,237.33,374950000,created,ask
65605402,1430445100223,1430445093000,236.44,628490000,deleted,bid
65605407,1430445100661,1430445100000,236.51,618990000,created,bid
65605404,1430445102270,1430445097000,236.53,211346990,deleted,bid
65605408,1430445102317,1430445102000,233.44,5300000,created,bid
65605409,1430445102583,1430445102000,236.46,211409556,created,bid
65605338,1430445102728,1430445053000,236.63,370300000,deleted,bid
65605279,1430445102970,1430445011000,238.56,24000000,deleted,ask
65605340,1430445103278,1430445054000,236.29,1303447011,deleted,bid
65605343,1430445103806,1430445054000,235.98,2897755559,deleted,bid
65605410,1430445103850,1430445103000,233.45,5300000,created,bid
65605354,1430445104256,1430445062000,236.64,371300000,deleted,bid
65605345,1430445104392,1430445055000,239.20,2110045839,deleted,ask
65605411,1430445104621,1430445104000,236.60,377400000,created,bid
65605406,1430445104860,1430445099000,237.33,374950000,deleted,ask
65604995,1430445104932,1430444775000,237.68,1216554529,deleted,ask
65605412,1430445105276,1430445104000,237.33,364010000,created,ask
65605413,1430445105422,1430445105000,234.70,861165259,created,bid
65605407,1430445105486,1430445100000,236.51,618990000,deleted,bid
65605414,1430445105568,1430445105000,237.26,1592900000,created,ask
65605408,1430445105599,1430445102000,233.44,5300000,deleted,bid
65605415,1430445105837,1430445105000,236.21,620420000,created,bid
65605083,1430445106034,1430444833000,237.30,820299999,deleted,ask
65605333,1430445106592,1430445052000,237.49,1889764161,deleted,ask
65605416,1430445106718,1430445106000,234.70,861158067,created,bid
65605409,1430445106983,1430445102000,236.46,211409556,deleted,bid
65605417,1430445107236,1430445106000,237.30,1249054161,created,ask
65605418,1430445107373,1430445107000,236.53,211346990,created,bid
65605419,1430445107767,1430445107000,237.49,1482480000,created,ask
65605420,1430445108424,1430445108000,236.60,104987320,created,bid
65605421,1430445108692,1430445108000,234.71,861135893,created,bid
65605268,1430445108825,1430445004000,235.53,4385994515,deleted,bid
65605421,1430445108827,1430445108000,234.71,861135893,deleted,bid
65605422,1430445109457,1430445109000,236.45,839846395,created,bid
65605362,1430445109950,1430445067000,236.20,1320000000,deleted,bid
65604997,1430445109953,1430444776000,237.89,1958100000,deleted,ask
65605423,1430445110110,1430445109000,236.35,1320000000,created,bid
65605424,1430445110233,1430445109000,234.71,861133886,created,bid
65605425,1430445110621,1430445110000,237.89,3174654529,created,ask
65605426,1430445111132,1430445110000,236.20,1675624704,created,bid
65605412,1430445111201,1430445104000,237.33,364010000,deleted,ask
65605388,1430445111467,1430445082000,237.27,1592900000,deleted,ask
65605427,1430445111646,1430445111000,237.33,376430000,created,ask
65605418,1430445111674,1430445107000,236.53,211346990,deleted,bid
65605424,1430445111721,1430445109000,234.71,861133886,deleted,bid
65605428,1430445111789,1430445111000,237.25,1592900000,created,ask
65605415,1430445111806,1430445105000,236.21,620420000,deleted,bid
65605210,1430445111822,1430444933000,240.31,12000000,deleted,ask
65605413,1430445111831,1430445105000,234.70,861165259,deleted,bid
65605416,1430445111844,1430445106000,234.70,861158067,deleted,bid
65605429,1430445111927,1430445111000,235.81,2224437652,created,bid
65605430,1430445111941,1430445111000,236.23,211615390,created,bid
65605344,1430445112166,1430445055000,238.99,6896226685,deleted,ask
65605431,1430445112203,1430445111000,236.46,630200000,created,bid
65605432,1430445112341,1430445112000,234.69,861193581,created,bid
65605432,1430445112453,1430445112000,234.69,861193581,deleted,bid
65605433,1430445112858,1430445112000,238.99,7391902524,created,ask
65605434,1430445112870,1430445112000,240.28,12000000,created,ask
65605435,1430445113011,1430445112000,234.69,861194588,created,bid
65605347,1430445113284,1430445056000,234.69,2404655219,deleted,bid
65605436,1430445113404,1430445113000,233.42,31000000,created,bid
65602633,1430445113814,1430443258000,232.37,3787988885,deleted,bid
65605437,1430445114462,1430445114000,234.70,5643982217,created,bid
65603473,1430445114998,1430443740000,231.67,2531870715,deleted,bid
65605438,1430445115603,1430445115000,232.37,3699828796,created,bid
65605439,1430445116231,1430445115000,231.57,2487420556,created,bid
65605430,1430445116384,1430445111000,236.23,211615390,deleted,bid
65605440,1430445116756,1430445116000,236.48,211391676,created,bid
65605441,1430445116885,1430445116000,229.88,3317118948,created,bid
65605436,1430445117426,1430445113000,233.42,31000000,deleted,bid
65605427,1430445118204,1430445111000,237.33,376430000,deleted,ask
65605442,1430445118655,1430445118000,237.33,372740000,created,ask
65605443,1430445119055,1430445118000,234.69,861191241,created,bid
65605444,1430445120354,1430445120000,238.58,24000000,created,ask
65605442,1430445120901,1430445118000,237.33,372740000,deleted,ask
65605445,1430445121272,1430445120000,237.24,377710000,created,ask
65605446,1430445121809,1430445121000,234.69,861183823,created,bid
65605428,1430445122331,1430445111000,237.25,1592900000,deleted,ask
65605447,1430445122596,1430445122000,237.27,1592900000,created,ask
65605448,1430445123362,1430445123000,233.42,35400000,created,bid
65605449,1430445123877,1430445123000,234.70,861176981,created,bid
65605449,1430445124643,1430445123000,234.70,861176981,deleted,bid
65605450,1430445125760,1430445125000,243.50,29270000,created,ask
65605451,1430445126637,1430445126000,233.71,52940000,created,bid
65605452,1430445126906,1430445126000,234.70,946517821,created,bid
65605448,1430445127413,1430445123000,233.42,35400000,deleted,bid
65605453,1430445128173,1430445127000,234.70,770407022,created,bid
65605410,1430445128219,1430445103000,233.45,5300000,deleted,bid
65605446,1430445128392,1430445121000,234.69,861183823,deleted,bid
65605454,1430445129186,1430445128000,234.70,861158899,created,bid
65605443,1430445129522,1430445118000,234.69,861191241,deleted,bid
65605455,1430445130201,1430445129000,234.70,861158899,created,bid
65605435,1430445130643,1430445112000,234.69,861194588,deleted,bid
65605456,1430445131469,1430445131000,233.41,20800000,created,bid
65605457,1430445131978,1430445131000,234.71,861122207,created,bid
65605454,1430445132063,1430445128000,234.70,861158899,deleted,bid
65605458,1430445133265,1430445132000,234.71,861122207,created,bid
65605459,1430445133655,1430445133000,236.80,5000000,created,ask
65605156,1430445133773,1430444880000,237.10,16088148,changed,bid
65605459,1430445133777,1430445133000,236.80,0,deleted,ask
65605455,1430445134164,1430445129000,234.70,861158899,deleted,bid
65605456,1430445134245,1430445131000,233.41,20800000,deleted,bid
65605445,1430445134254,1430445120000,237.24,377710000,deleted,ask
65605460,1430445134453,1430445134000,234.71,5282886,created,bid
65605461,1430445134720,1430445134000,237.37,374050000,created,ask
65605398,1430445134860,1430445091000,237.48,619480000,deleted,ask
65605462,1430445135236,1430445134000,237.57,622410000,created,ask
65605463,1430445135759,1430445135000,234.71,861316624,created,bid
65605453,1430445135838,1430445127000,234.70,770407022,deleted,bid
65605464,1430445138020,1430445137000,234.71,771310580,created,bid
65605452,1430445138692,1430445126000,234.70,946517821,deleted,bid
65605465,1430445139170,1430445138000,234.71,861334465,created,bid
65605466,1430445139810,1430445139000,233.41,41100000,created,bid
65605467,1430445141324,1430445141000,234.71,85183356,created,bid
65605466,1430445142558,1430445139000,233.41,41100000,deleted,bid
65605467,1430445142875,1430445141000,234.71,85183356,deleted,bid
65605468,1430445143112,1430445142000,234.72,84999875,created,bid
65605465,1430445143500,1430445138000,234.71,861334465,deleted,bid
65605469,1430445144017,1430445143000,234.72,861297768,created,bid
65605464,1430445144060,1430445137000,234.71,771310580,deleted,bid
65605469,1430445146491,1430445143000,234.72,861297768,deleted,bid
65605468,1430445146802,1430445142000,234.72,84999875,deleted,bid
65605470,1430445147161,1430445146000,233.42,29500000,created,bid
65605471,1430445150233,1430445149000,234.72,718900000,created,bid
65605470,1430445150610,1430445146000,233.42,29500000,deleted,bid
65605472,1430445152635,1430445152000,234.73,718900000,created,bid
65605473,1430445155524,1430445155000,233.42,8000000,created,bid
65605472,1430445155710,1430445152000,234.73,718900000,deleted,bid
65605474,1430445156038,1430445155000,234.73,718900000,created,bid
65605417,1430445157894,1430445106000,237.30,1249054161,deleted,ask
65605422,1430445158463,1430445109000,236.45,839846395,deleted,bid
65605473,1430445158594,1430445155000,233.42,8000000,deleted,bid
65605437,1430445159001,1430445114000,234.70,5643982217,deleted,bid
65605475,1430445159685,1430445159000,237.30,851200000,created,ask
65605419,1430445160142,1430445107000,237.49,1482480000,deleted,ask
65605461,1430445160239,1430445134000,237.37,374050000,deleted,ask
65605476,1430445160567,1430445160000,237.37,363860000,created,ask
65605433,1430445160667,1430445112000,238.99,7391902524,deleted,ask
65605477,1430445161344,1430445161000,237.49,1880524161,created,ask
65605420,1430445161823,1430445108000,236.60,104987320,deleted,bid
65605478,1430445162486,1430445162000,236.60,482387320,created,bid
65605479,1430445162626,1430445162000,234.73,279642190,created,bid
65605463,1430445162631,1430445135000,234.71,861316624,deleted,bid
65605425,1430445163142,1430445110000,237.89,3174654529,deleted,ask
65605480,1430445163786,1430445163000,237.68,1216554529,created,ask
65605447,1430445163838,1430445122000,237.27,1592900000,deleted,ask
65605479,1430445163868,1430445162000,234.73,279642190,deleted,bid
65605474,1430445163869,1430445155000,234.73,718900000,deleted,bid
65605481,1430445164063,1430445163000,237.25,1592900000,created,ask
65605426,1430445164260,1430445110000,236.20,1675624704,deleted,bid
65605482,1430445164467,1430445164000,233.42,5300000,created,bid
65605483,1430445164873,1430445164000,236.35,2161974587,created,bid
65605484,1430445165277,1430445164000,234.73,861273845,created,bid
65605485,1430445165551,1430445165000,237.89,1958100000,created,ask
65605429,1430445165960,1430445111000,235.81,2224437652,deleted,bid
65605486,1430445166573,1430445166000,235.81,2580650515,created,bid
65605476,1430445166670,1430445160000,237.37,363860000,deleted,ask
65605487,1430445167090,1430445166000,237.37,369880000,created,ask
65605488,1430445167227,1430445166000,238.99,7391712524,created,ask
65605484,1430445167456,1430445164000,234.73,861273845,deleted,bid
65605489,1430445167742,1430445167000,234.72,4414342886,created,bid
65605490,1430445168130,1430445167000,234.73,861264412,created,bid
65605482,1430445168143,1430445164000,233.42,5300000,deleted,bid
65605348,1430445168235,1430445058000,234.01,6857140173,deleted,bid
65605490,1430445168320,1430445167000,234.73,861264412,deleted,bid
65605288,1430445168444,1430445015000,238.98,10000000,deleted,ask
65605481,1430445168686,1430445163000,237.25,1592900000,deleted,ask
65605491,1430445168896,1430445168000,234.01,7294929464,created,bid
65605492,1430445169036,1430445168000,237.27,1592900000,created,ask
65604884,1430445169350,1430444681000,233.72,2458658487,deleted,bid
65605493,1430445169924,1430445169000,234.72,861292760,created,bid
65605494,1430445170064,1430445169000,233.72,2511593956,created,bid
65605495,1430445170579,1430445170000,238.06,10000000,created,ask
65605493,1430445171335,1430445169000,234.72,861292760,deleted,bid
65605471,1430445171337,1430445149000,234.72,718900000,deleted,bid
65605487,1430445171365,1430445166000,237.37,369880000,deleted,ask
65605496,1430445171595,1430445171000,234.73,861270397,created,bid
65605497,1430445171732,1430445171000,237.37,368530000,created,ask
65605498,1430445172247,1430445171000,260.99,121900000,created,bid
65605498,1430445172364,1430445171000,260.99,0,deleted,bid
65605414,1430445172366,1430445105000,237.26,1471000000,changed,ask
65605496,1430445172380,1430445171000,234.73,861270397,deleted,bid
65605499,1430445172543,1430445172000,233.42,30200000,created,bid
65605500,1430445172806,1430445172000,234.73,861261076,created,bid
65605440,1430445173234,1430445116000,236.48,211391676,deleted,bid
65605501,1430445173585,1430445173000,236.62,211266603,created,bid
65605423,1430445175333,1430445109000,236.35,1320000000,deleted,bid
65605502,1430445175416,1430445175000,235.45,3740000000,created,bid
65605503,1430445175431,1430445175000,236.61,1320000000,created,bid
65605499,1430445175810,1430445172000,233.42,30200000,deleted,bid
65605504,1430445176597,1430445176000,234.73,861049347,created,bid
65605505,1430445177643,1430445177000,234.73,855404728,created,bid
65605460,1430445179219,1430445134000,234.71,5282886,deleted,bid
65605458,1430445180124,1430445132000,234.71,861122207,deleted,bid
65605506,1430445180435,1430445180000,234.73,5273633,created,bid
65605492,1430445180494,1430445168000,237.27,1592900000,deleted,ask
65605507,1430445180701,1430445180000,237.29,1592900000,created,ask
65605508,1430445182384,1430445182000,234.74,861040534,created,bid
65605509,1430445183291,1430445183000,233.42,100000000,created,bid
65605411,1430445183313,1430445104000,236.60,377400000,deleted,bid
65605510,1430445183683,1430445183000,236.63,366070000,created,bid
65605497,1430445183914,1430445171000,237.37,368530000,deleted,ask
65605511,1430445184331,1430445184000,237.27,368270000,created,ask
65605462,1430445184518,1430445134000,237.57,622410000,deleted,ask
65605507,1430445184585,1430445180000,237.29,1592900000,deleted,ask
65605512,1430445184852,1430445184000,237.27,1592900000,created,ask
65605513,1430445184868,1430445184000,237.48,629650000,created,ask
65605457,1430445185007,1430445131000,234.71,861122207,deleted,bid
65605508,1430445185009,1430445182000,234.74,861040534,deleted,bid
65604949,1430445185311,1430444728000,230.00,735700000,deleted,bid
65605505,1430445185684,1430445177000,234.73,855404728,deleted,bid
65605506,1430445185687,1430445180000,234.73,5273633,deleted,bid
65605500,1430445185808,1430445172000,234.73,861261076,deleted,bid
65605504,1430445185814,1430445176000,234.73,861049347,deleted,bid
65605514,1430445186027,1430445185000,233.43,100000000,created,bid
65605509,1430445186162,1430445183000,233.42,100000000,deleted,bid
65605515,1430445186173,1430445185000,236.34,855700000,created,bid
65605511,1430445189294,1430445184000,237.27,368270000,deleted,ask
65605516,1430445189506,1430445189000,234.74,861040725,created,bid
65605517,1430445189771,1430445189000,237.26,377320000,created,ask
65605518,1430445190795,1430445190000,233.40,100000000,created,bid
65605516,1430445193309,1430445189000,234.74,861040725,deleted,bid
65605519,1430445193574,1430445193000,234.74,861034934,created,bid
65605518,1430445193823,1430445190000,233.40,100000000,deleted,bid
65605519,1430445194427,1430445193000,234.74,861034934,deleted,bid
65605512,1430445195881,1430445184000,237.27,1592900000,deleted,ask
65605520,1430445196141,1430445195000,237.29,1592900000,created,ask
65605521,1430445196284,1430445196000,234.74,861042059,created,bid
65605521,1430445196324,1430445196000,234.74,861042059,deleted,bid
65605522,1430445198097,1430445197000,234.72,861092015,created,bid
65605523,1430445199376,1430445199000,233.40,37300000,created,bid
65605524,1430445199890,1430445199000,234.72,861098005,created,bid
65605525,1430445201810,1430445201000,234.72,861098005,created,bid
65605523,1430445202769,1430445199000,233.40,37300000,deleted,bid
65605522,1430445202975,1430445197000,234.72,861092015,deleted,bid
65605524,1430445203022,1430445199000,234.72,861098005,deleted,bid
65605525,1430445203150,1430445201000,234.72,861098005,deleted,bid
65605526,1430445203458,1430445203000,234.72,861098005,created,bid
65605527,1430445204587,1430445204000,234.72,861098005,created,bid
65605520,1430445206037,1430445195000,237.29,1592900000,deleted,ask
65605528,1430445206232,1430445205000,234.72,861098005,created,bid
65605529,1430445206370,1430445206000,237.27,1592900000,created,ask
65605530,1430445207632,1430445207000,234.72,861098005,created,bid
65605531,1430445208436,1430445208000,233.40,12000000,created,bid
65605532,1430445209425,1430445209000,234.72,761098010,created,bid
65605514,1430445211405,1430445185000,233.43,100000000,deleted,bid
65605531,1430445211805,1430445208000,233.40,12000000,deleted,bid
65605533,1430445212315,1430445212000,234.72,100000000,created,bid
65605532,1430445213145,1430445209000,234.72,761098010,deleted,bid
65605414,1430445213746,1430445105000,237.26,1471000000,deleted,ask
65605534,1430445213846,1430445213000,234.72,761098010,created,bid
65605530,1430445213920,1430445207000,234.72,861098005,deleted,bid
65605475,1430445214314,1430445159000,237.30,851200000,deleted,ask
65605488,1430445214867,1430445166000,238.99,7391712524,deleted,ask
65605535,1430445215103,1430445214000,234.72,861098005,created,bid
65605517,1430445215258,1430445189000,237.26,377320000,deleted,ask
65605477,1430445215393,1430445161000,237.49,1880524161,deleted,ask
65605534,1430445215426,1430445213000,234.72,761098010,deleted,bid
65605536,1430445215619,1430445215000,237.27,373590000,created,ask
65605529,1430445215760,1430445206000,237.27,1592900000,deleted,ask
65605537,1430445216005,1430445215000,237.29,1592900000,created,ask
65605538,1430445216019,1430445215000,237.30,841364161,created,ask
65605539,1430445216284,1430445216000,234.73,334176632,created,bid
65605535,1430445216405,1430445214000,234.72,861098005,deleted,bid
65605540,1430445216561,1430445216000,237.49,1492650000,created,ask
65605486,1430445217058,1430445166000,235.81,2580650515,deleted,bid
65605541,1430445217223,1430445216000,233.42,13200000,created,bid
65605542,1430445217360,1430445217000,234.73,775713731,created,bid
65605536,1430445217659,1430445215000,237.27,373590000,deleted,ask
65605543,1430445217749,1430445217000,236.63,577318747,created,bid
65605544,1430445218015,1430445217000,237.33,368520000,created,ask
65605478,1430445218195,1430445162000,236.60,482387320,deleted,bid
65605483,1430445218731,1430445164000,236.35,2161974587,deleted,bid
65605545,1430445218903,1430445218000,234.73,512122229,created,bid
65605546,1430445219661,1430445219000,236.62,1424866877,created,bid
65605515,1430445219890,1430445185000,236.34,855700000,deleted,bid
65605533,1430445220145,1430445212000,234.72,100000000,deleted,bid
65605547,1430445220177,1430445219000,236.35,1486094231,created,bid
65605548,1430445220442,1430445220000,234.74,99878376,created,bid
65605528,1430445220495,1430445205000,234.72,861098005,deleted,bid
65605548,1430445220506,1430445220000,234.74,99878376,deleted,bid
65605261,1430445220659,1430445001000,237.99,6337857852,deleted,ask
65605549,1430445220707,1430445220000,230.00,879299999,created,bid
65605541,1430445221342,1430445216000,233.42,13200000,deleted,bid
65605550,1430445221344,1430445221000,237.99,6347857852,created,ask
65605551,1430445221858,1430445221000,235.98,1933711803,created,bid
65605552,1430445222245,1430445221000,234.73,861061321,created,bid
65605166,1430445222331,1430444885000,235.34,4329159044,deleted,bid
65605544,1430445222364,1430445217000,237.33,368520000,deleted,ask
65605553,1430445222758,1430445222000,237.33,367190000,created,ask
65605554,1430445223024,1430445222000,235.45,5051201988,created,bid
65605441,1430445223493,1430445116000,229.88,3317118948,deleted,bid
65605555,1430445224177,1430445223000,235.34,3664178074,created,bid
65605556,1430445224563,1430445224000,234.74,99908584,created,bid
65605556,1430445224653,1430445224000,234.74,99908584,deleted,bid
65605527,1430445224674,1430445204000,234.72,861098005,deleted,bid
65605557,1430445224712,1430445224000,238.99,6886226685,created,ask
65605545,1430445225403,1430445218000,234.73,512122229,deleted,bid
65605552,1430445225409,1430445221000,234.73,861061321,deleted,bid
65605558,1430445225477,1430445225000,239.20,2364195839,created,ask
65605539,1430445225565,1430445216000,234.73,334176632,deleted,bid
65605542,1430445225567,1430445217000,234.73,775713731,deleted,bid
65605489,1430445225882,1430445167000,234.72,4414342886,deleted,bid
65605501,1430445225923,1430445173000,236.62,211266603,deleted,bid
65605559,1430445226115,1430445225000,234.73,861061321,created,bid
65605560,1430445226253,1430445225000,236.65,211239820,created,bid
65605561,1430445226516,1430445226000,234.73,4550901571,created,bid
65605350,1430445227051,1430445059000,233.37,3406464778,deleted,bid
65605562,1430445227687,1430445227000,233.37,3506486204,created,bid
65605537,1430445227908,1430445215000,237.29,1592900000,deleted,ask
65605563,1430445228093,1430445227000,234.73,861061321,created,bid
65605564,1430445228238,1430445227000,237.27,1592900000,created,ask
65605015,1430445228268,1430444783000,230.38,3806411243,deleted,bid
65605565,1430445228383,1430445228000,233.42,17400000,created,bid
65605566,1430445229279,1430445229000,234.73,861061321,created,bid
65605510,1430445229395,1430445183000,236.63,366070000,deleted,bid
65605567,1430445229796,1430445229000,236.66,377440000,created,bid
65605553,1430445230002,1430445222000,237.33,367190000,deleted,ask
65605568,1430445230437,1430445230000,237.33,370860000,created,ask
65605431,1430445230613,1430445111000,236.46,630200000,deleted,bid
65605569,1430445230951,1430445230000,236.51,628660000,created,bid
65605565,1430445231406,1430445228000,233.42,17400000,deleted,bid
65605570,1430445231966,1430445231000,234.73,860945002,created,bid
65605526,1430445232256,1430445203000,234.72,861098005,deleted,bid
65605434,1430445232859,1430445112000,240.28,12000000,deleted,ask
65605564,1430445233489,1430445227000,237.27,1592900000,deleted,ask
65605571,1430445233728,1430445233000,237.29,1592900000,created,ask
65605572,1430445233988,1430445233000,234.73,861061321,created,bid
65605568,1430445234118,1430445230000,237.33,370860000,deleted,ask
65605570,1430445234180,1430445231000,234.73,860945002,deleted,bid
65605573,1430445234380,1430445234000,240.25,12000000,created,ask
65605574,1430445234519,1430445234000,237.29,373120000,created,ask
65605575,1430445235529,1430445235000,233.41,4000000,created,bid
65605572,1430445236449,1430445233000,234.73,861061321,deleted,bid
65605563,1430445236527,1430445227000,234.73,861061321,deleted,bid
65605566,1430445236577,1430445229000,234.73,861061321,deleted,bid
65605559,1430445236704,1430445225000,234.73,861061321,deleted,bid
65605575,1430445240437,1430445235000,233.41,4000000,deleted,bid
65605576,1430445240536,1430445240000,234.73,861061321,created,bid
65605576,1430445244501,1430445240000,234.73,861061321,deleted,bid
65605273,1430445244796,1430445006000,214.79,54960000,deleted,bid
65605271,1430445245530,1430445005000,313.85,30450000,deleted,ask
65605577,1430445245551,1430445245000,234.73,861061321,created,bid
65605578,1430445247562,1430445247000,234.74,861024640,created,bid
65605579,1430445247830,1430445247000,233.41,5600000,created,bid
65605495,1430445248439,1430445170000,238.06,10000000,deleted,ask
65605571,1430445248449,1430445233000,237.29,1592900000,deleted,ask
65605373,1430445248599,1430445073000,236.87,7099999,deleted,bid
65605580,1430445248846,1430445248000,234.74,861024640,created,bid
65605580,1430445249424,1430445248000,234.74,861024640,deleted,bid
65605578,1430445249432,1430445247000,234.74,861024640,deleted,bid
65605574,1430445250111,1430445234000,237.29,373120000,deleted,ask
65605581,1430445250129,1430445249000,234.73,861061321,created,bid
